127.0.0.1 - - [16/Nov/2015:10:37:00 +0800] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:42:37 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:42:37 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:42:37 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:42:37 +0800] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:42:37 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 3000
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:42:37 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:42:37 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:42:37 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:42:37 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:42:37 +0800] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:42:37 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 3000
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:42:37 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:42:37 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:42:37 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:42:37 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:42:37 +0800] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:42:39 +0800] "GET /MyFirstJsp/getFiles.jsp?path=E:\\java\\java2%20&_=1447674157356 HTTP/1.1" 200 625
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:42:41 +0800] "GET /MyFirstJsp/getFiles.jsp?path=E:\\java\\java2&_=1447674157357 HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:42:43 +0800] "GET /MyFirstJsp/getFiles.jsp?path=E:\\java\\java2\\java3&_=1447674157358 HTTP/1.1" 200 457
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:42:45 +0800] "GET /MyFirstJsp/getFiles.jsp?path=E:\\java\\java2\\java3\\java4&_=1447674157359 HTTP/1.1" 200 91
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:43:50 +0800] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:43:51 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 3002
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:43:51 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:43:51 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:43:51 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:43:51 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:43:51 +0800] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:43:53 +0800] "GET /MyFirstJsp/getFiles.jsp?path=E:\\java\\java2%20&_=1447674231147 HTTP/1.1" 200 625
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:43:56 +0800] "GET /MyFirstJsp/getFiles.jsp?path=E:\\java\\java2&_=1447674231148 HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:44:01 +0800] "GET /MyFirstJsp/getFiles.jsp?path=E:\\java\\java2\\java3&_=1447674231149 HTTP/1.1" 200 457
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:44:03 +0800] "GET /MyFirstJsp/getFiles.jsp?path=E:\\java\\java2\\java3\\java4&_=1447674231150 HTTP/1.1" 200 91
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:44:07 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 3002
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:44:07 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:44:07 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:44:07 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:44:07 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:44:07 +0800] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:45:45 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 3006
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:45:45 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:45:45 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:45:45 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:45:45 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:45:45 +0800] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:45:46 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 3006
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:45:46 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:45:46 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:45:46 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:45:46 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:45:46 +0800] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:45:46 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 3006
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:45:46 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:45:46 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:45:46 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:45:46 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:45:46 +0800] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:45:46 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 3006
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:45:46 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:45:46 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:45:46 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:45:46 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:45:46 +0800] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:45:48 +0800] "GET /MyFirstJsp/getFiles.jsp?path=&_=1447674346457 HTTP/1.1" 500 2701
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:45:50 +0800] "GET /MyFirstJsp/getFiles.jsp?path=&_=1447674346458 HTTP/1.1" 500 2701
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:47:28 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 2931
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:47:28 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:47:28 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:47:28 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:47:28 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:47:28 +0800] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:47:28 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 2931
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:47:28 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:47:28 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:47:28 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:47:28 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:47:28 +0800] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:47:28 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 2931
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:47:28 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:47:28 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:47:28 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:47:28 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:47:28 +0800] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:47:29 +0800] "GET /MyFirstJsp/getFiles.jsp?path=E:\\java\\java2&_=1447674448506 HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:47:31 +0800] "GET /MyFirstJsp/getFiles.jsp?path=&_=1447674448507 HTTP/1.1" 500 2701
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:47:38 +0800] "GET /MyFirstJsp/getFiles.jsp?path=&_=1447674448508 HTTP/1.1" 500 2701
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:47:39 +0800] "GET /MyFirstJsp/getFiles.jsp?path=&_=1447674448509 HTTP/1.1" 500 2701
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:47:40 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 2931
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:47:40 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:47:40 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:47:40 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:47:40 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:47:40 +0800] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:47:40 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 2931
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:47:40 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:47:40 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:47:40 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:47:40 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:47:40 +0800] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:47:42 +0800] "GET /MyFirstJsp/getFiles.jsp?path=E:\\java\\java2&_=1447674460378 HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:47:44 +0800] "GET /MyFirstJsp/getFiles.jsp?path=&_=1447674460379 HTTP/1.1" 500 2701
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:00 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 2931
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:00 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:00 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:00 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:00 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:00 +0800] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:00 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 2931
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:00 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:00 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:00 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:00 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:00 +0800] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:02 +0800] "GET /MyFirstJsp/getFiles.jsp?path=E:\\java\\java2&_=1447674480705 HTTP/1.1" 200 604
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:03 +0800] "GET /MyFirstJsp/getFiles.jsp?path=E:\\java\\java2\\java3&_=1447674480706 HTTP/1.1" 200 445
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:05 +0800] "GET /MyFirstJsp/getFiles.jsp?path=E:\\java\\java2\\java3\\java4&_=1447674480707 HTTP/1.1" 200 91
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:05 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 2931
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:05 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:05 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:06 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:06 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:06 +0800] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:06 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 2931
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:06 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:06 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:06 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:06 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:06 +0800] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:06 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 2931
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:06 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:06 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:06 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:06 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:06 +0800] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:06 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 2931
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:06 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:06 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:06 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:06 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:06 +0800] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:37 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 2931
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:37 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:37 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:37 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:37 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:37 +0800] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:37 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 2931
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:37 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:37 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:37 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:37 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:37 +0800] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:39 +0800] "GET /MyFirstJsp/getFiles.jsp?path=E:\\java\\java2&_=1447674517617 HTTP/1.1" 200 604
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:41 +0800] "GET /MyFirstJsp/getFiles.jsp?path=E:\\java\\java2\\java3&_=1447674517618 HTTP/1.1" 200 445
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:43 +0800] "GET /MyFirstJsp/getFiles.jsp?path=E:\\java\\java2\\java3\\java4&_=1447674517619 HTTP/1.1" 200 91
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:44 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 2931
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:44 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:44 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:44 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:44 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:44 +0800] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:45 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 2931
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:45 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:45 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:45 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:45 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:45 +0800] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:45 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 2931
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:45 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:45 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:45 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:45 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:48:45 +0800] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:49:18 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 7931
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:49:18 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:49:18 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:49:18 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:49:18 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:49:18 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 7931
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:49:18 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:49:18 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:49:18 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:49:18 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:49:18 +0800] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:49:18 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 7931
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:49:18 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:49:18 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:49:18 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:49:18 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:49:18 +0800] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:49:23 +0800] "GET /MyFirstJsp/getFiles.jsp?path=C:\\Program&_=1447674558615 HTTP/1.1" 500 2701
0:0:0:0:0:0:0:1 - - [16/Nov/2015:19:49:24 +0800] "GET /MyFirstJsp/getFiles.jsp?path=C:\\Program&_=1447674558616 HTTP/1.1" 500 2701
